Bild 1: Rect(39.71662139892578, 14.227718353271484, 169.357666015625, 66.6456298828125)
Bild 2: Rect(91.42316436767578, 240.37355041503906, 158.86648559570312, 339.21875)
Bild 3: Rect(85.42820739746094, 431.32452392578125, 165.61082458496094, 530.1697387695312)
Bild 4: Rect(75.68639373779297, 623.0242919921875, 174.603271484375, 715.1300659179688)
Bild 1: Rect(39.71662139892578, 14.227718353271484, 169.357666015625, 66.6456298828125)
Bild 2: Rect(91.42316436767578, 240.37355041503906, 158.86648559570312, 339.21875)
Bild 3: Rect(85.42820739746094, 431.32452392578125, 165.61082458496094, 530.1697387695312)
Bild 4: Rect(75.68639373779297, 623.0242919921875, 174.603271484375, 715.1300659179688)
